"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Pev_Tipico";"Pev_Trajeto";"Pev_DoenOcup";"Pev_NRelac";"TaxaFaltas";"Pev_Afmenor15";"Pev_Afmaior15";"Pev_Safast";"Pev_Obito";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"Iniciativa1";2020;422;5,6431713033732;23,8217072987932;0,0992008770578188;0,0999359628789774;0,00399953789983371;0,00210195900940477;0,00100008166515712;0,0020999758596112;0,00300151149515516;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;423;5,14487453655809;21,6722685616669;0,100197611282605;0,0991333994463351;0,00400086132577618;0,00209959786714465;0,00100214879458754;0,00209866073089317;0,00299799795285447;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;424;8,86411625332647;19,3236828343836;0,0993800819137976;0,0997214835081422;0,00400074744474744;0,00210020079212565;0,000999177018500942;0,00210244512283803;0,00299982100988475;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;425;12,6217441301088;18,3037283565963;0,101027291458031;0,099841451882569;0,00399757114180033;0,00210028188065543;0,000999260733848276;0,00209946308171181;0,00300103399343822;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;426;9,84771401164885;15,4909037537536;0,0991082982591226;0,0998385256394527;0,00399913734526918;0,00209978397294521;0,00100063991588547;0,00209926901106795;0,00300055225922805;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;427;11,1155454492482;16,9751167565154;0,100760090515236;0,101384289493144;0,00400100742345294;0,00209996165843548;0,00100056890819212;0,00209952484689895;0,00299792070857808;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;428;9,22612804697167;21,8908156003528;0,099612693186116;0,0993656018021223;0,00400131315497834;0,00210059832881436;0,00100037572463207;0,00210070862186683;0,00300076360185747;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;429;4,08244751291668;14,6374722954666;0,0990982367970247;0,0995127517950415;0,00399996076016821;0,00209834123883818;0,00100042322224853;0,00210036902579449;0,00300025643665301;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;430;7,38551207246054;22,3298254332606;0,100377631280289;0,100103568873902;0,00399908927686884;0,00209815445160068;0,00100031335029526;0,00210059103543297;0,00299860680077035;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;431;8,29693225143705;22,3979764895936;0,099181812097895;0,100726020347123;0,00400098690038242;0,0020981689283688;0,00100041878665278;0,00210009031633278;0,00299898385303288;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;432;10,9863650100356;21,7800753660964;0,100985891610734;0,098683177079122;0,00400218364276302;0,00210091132329513;0,00099956642368643;0,00209941229353756;0,00299806560303168;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;433;8,9743447089578;22,6239803894724;0,100702272014586;0,0997443362258822;0,00400057410765715;0,00209972370690177;0,000998262465484586;0,00209999818472665;0,00299856401673526;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;434;6,05697697676412;16,0640178222826;0,0985315700481982;0,10073739881553;0,00400092023253421;0,00209932621213425;0,000998906072039931;0,00210240530568794;0,00299875604169022;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;435;10,0613310843849;19,3133366320594;0,101418033997785;0,101516813473035;0,00400175041199332;0,00210231938723535;0,00100091695200685;0,00210074184607802;0,00300002646017017;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;436;4,01191751337049;17,9303418645814;0,10004221291378;0,0979881858456478;0,00399923897766832;0,00209825529097923;0,00100126812923902;0,00209860769331027;0,00299885915073015;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;437;13,1502672453665;17,8560723259475;0,0994000095882524;0,0982230917370898;0,00399989760724381;0,00209870313488775;0,00100045616647795;0,00210014860539184;0,00299794030795849;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;438;11,0013609243822;27,7807100043865;0,0996000352439212;0,100802765445451;0,00399917850706504;0,00209871017180282;0,0010011217894129;0,0020999836812233;0,00299857642676583;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;439;9,96881613380017;18,8779626973296;0,101005831710386;0,102168181932431;0,00400053652903619;0,00210016151270843;0,000998317314881555;0,00210101302830972;0,00299842189312854;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;440;14,5553910709307;17,6151435817796;0,0992750481930717;0,102300863771765;0,00400185171336621;0,00209967638026205;0,00100146118222301;0,00209956595347373;0,00299989432520048;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;441;9,11533331109603;20,5672033828467;0,0979510425025076;0,0989605317516443;0,0039988248484197;0,00209967415553269;0,00100041105206666;0,00209922720219202;0,00300072370909901;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;442;15,0651607607635;18,8418580979846;0,0978509801825891;0,0997563188417187;0,00400017302000552;0,00209984167395591;0,000998876775728709;0,00209907173406554;0,00299972507707803;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;443;7,29389213831802;21,848705558506;0,0995214798296178;0,0999454641009308;0,00400045945099498;0,00209951077605995;0,000998978034140765;0,00210179353484423;0,00300117967066646;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;444;9,98130751060127;14,8428548774216;0,0993080226943386;0,0996052531223658;0,00399834788076384;0,00210091223581255;0,000999265259398178;0,0020993929121967;0,00299868743008081;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;445;16,5438514444889;19,3868846568316;0,0994975770191047;0,0992789842855344;0,00399859419664963;0,0020986549538852;0,00100098244334376;0,00210150407005474;0,00300104867586653;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;446;10,138324319465;16,7468126350873;0,10090095974317;0,101455876137477;0,00400003964233513;0,00210026715238905;0,000999506620796446;0,00210098680583445;0,00300080855764251;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;447;7,85987142638207;15,432846692648;0,10009019428579;0,1001885351414;0,00400097004452158;0,00209903995386718;0,00100163246796908;0,00210032460385609;0,00299972087311905;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;448;7,65853397212431;17,0596461299255;0,0999842426599161;0,101570881576594;0,00399972051052186;0,00209918978152316;0,00100129964357384;0,0021002984012796;0,00299840120756143;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;449;9,318441473644;22,2487601831404;0,0999336260761612;0,100400720022943;0,00400152973611759;0,00209963076325659;0,000999997415173471;0,00210055913248237;0,0030017559060911;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;450;13,5178182193086;18,7222030512583;0,099298605848464;0,0992868964999665;0,00400127086661342;0,0020983789767952;0,00100103480165858;0,00210013131693847;0,00299977891027803;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;451;13,8978286211819;17,2881748299611;0,0999902028877988;0,0989052895273196;0,00400081859675068;0,00209921701624931;0,000999459832783866;0,00210019114979455;0,00299961999554083;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;452;15,717558340634;19,7382818596752;0,0998976168375929;0,100852314024017;0,00399945123249329;0,00210257858257359;0,000999543010094576;0,00209946883323615;0,00299903596827662;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;453;9,57669235629677;30,7636706631313;0,0987286470600126;0,0993550101629645;0,00399898640901419;0,00210091164601546;0,000999622959878116;0,00210078968408625;0,00300067110305835;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;454;9,17585106889165;20,9356987016546;0,0994778745314345;0,100486239532715;0,00399909201586318;0,00210094650343235;0,00100082770373731;0,00210015646290638;0,00299827880088161;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;455;8,94236482692647;24,2876522485981;0,100490704558186;0,100105241215465;0,0040007575436527;0,00210007367874558;0,00100195047779309;0,00209986404949381;0,00299812759596684;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;456;10,6297238464535;18,6137856698433;0,100707713452005;0,102051858636305;0,00399930104196687;0,00209961836855118;0,000999384331961459;0,00210097976422044;0,00299926865994695;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;457;12,3562407362902;12,5472158226264;0,100519930220822;0,0992392447329853;0,0040017349146495;0,00210117845874889;0,00099898123365132;0,00209978983647632;0,00300013574285567;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;458;11,1512541247427;21,1596940653184;0,0997697189413186;0,0991530363919536;0,00400162865492872;0,00210272441646995;0,000999777720170342;0,00209948979909302;0,00299880110598118;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;459;11,6348307316327;21,8282079012093;0,100312738805212;0,100398206128752;0,00400123501028243;0,00209929186391136;0,000998661455941534;0,00210024463917823;0,00299960489078075;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;460;13,1539002989427;16,155212653063;0,0995802717287112;0,0989475577393241;0,00399995887231083;0,00209839154499471;0,00100051489221236;0,00209907626151812;0,00299830203945686;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;461;11,3536886052674;21,2782575504173;0,100608200510438;0,0986492524653632;0,00400018388533718;0,00210150659357536;0,000998764218804411;0,00210069776550192;0,00299989325227231;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;462;15,9554479466547;17,2527271838354;0,0988430594325466;0,100299417307677;0,00399835926150078;0,00210029977271026;0,000999283549962481;0,00210035103992635;0,00300191325949257;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;463;11,5774627319828;17,1673583086623;0,0998471079989728;0,100590855379105;0,00400009095935682;0,00209880373680613;0,00100098252507727;0,00209987442846412;0,00300048297498517;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;464;8,22082094010859;17,8181458449842;0,100548046885558;0,097721484525262;0,00399966914979267;0,00209910316043707;0,000999768034212134;0,00209952682285527;0,00299738928841761;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;465;5,01536656967711;13,6341033334934;0,100711013743564;0,100638932128432;0,00399767059311446;0,00210177812038773;0,000998796940149947;0,00209811941422294;0,00299966523792683;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;466;6,69061647895178;27,8903487279853;0,100161512346687;0,0995022017621793;0,0040006314385001;0,00210029069578412;0,000999778990616461;0,00209889240874038;0,00300090018448214;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;467;7,07093643871965;24,0313024533255;0,0997177261940588;0,0988980341893963;0,00399949060753739;0,00210113923499385;0,000998766698119204;0,00209986132461666;0,00300037432783804;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;468;7,72000575923922;21,5191304922323;0,10058384707862;0,0989423145499561;0,00400050601516888;0,00210083874841783;0,00100000209935477;0,00209975536763096;0,00299832913600704;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;469;8,51871340868185;23,1592691686377;0,100351655516733;0,099037083223322;0,00399990627137838;0,00210030180874475;0,000999541272014024;0,00209964840343063;0,00300111692842149;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;470;11,6046897818447;21,4629765440157;0,0986049792771214;0,101243704840532;0,00399970048080409;0,00209991879887438;0,000999247699290417;0,00209864934783978;0,00299955701893706;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;471;10,2802517351472;21,5482613124979;0,0991249595855719;0,101679517679725;0,00399913918280328;0,00209822216097442;0,0010000038290452;0,00210079121864846;0,00300034508694319;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;472;9,61757539669944;20,3491074375567;0,100531179219495;0,0978480038316119;0,00400116063518502;0,00209943428163955;0,00100189872594595;0,00210101004901195;0,00300157022999635;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;473;3,91374874894064;20,5594270544546;0,0998358384340829;0,0995033590313206;0,0039996010305863;0,00209866439028208;0,000999948715837379;0,00210008426425929;0,00299983389307878;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;474;6,59079282239811;13,5603592531529;0,100340908690139;0,102210900165929;0,00399937000269977;0,00209866249997434;0,000999478763621961;0,00209955445619376;0,00299995312713245;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;475;5,68686162310341;19,4686862147292;0,101273573742386;0,0988674236727871;0,00400167844328853;0,00209919824001081;0,00100041169018617;0,00210024836838785;0,0030005760578896;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;476;13,1058899978332;22,0507043387387;0,0999093837232025;0,100191813945173;0,00399995684497244;0,00210062730980147;0,00100087814602002;0,00209677631103171;0,00300015947441442;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;477;10,6131818859328;20,0037536678395;0,0999972802703645;0,0989089984120046;0,00399988904355478;0,00210060948189674;0,00100112316469603;0,00209888016350012;0,00299830617595487;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;478;10,2090900279409;19,8357279986032;0,101332602799565;0,10073655838158;0,00399671342443598;0,00210083308954861;0,00100022814828144;0,00209818004394089;0,00300212986998426;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;479;10,6423393854112;21,7930211166477;0,0999637532295527;0,099991976449854;0,00399999688657616;0,00210038767434176;0,00100089682330348;0,00209933697246144;0,00300052644533353;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;480;10,5845914056747;15,5036962412773;0,100922405692296;0,0997535002935733;0,00399784099126693;0,00209891272677546;0,000999406150117456;0,00210131052428065;0,0029995716028512;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;481;12,3503755394066;23,8477162039044;0,0998497714684864;0,0971014111311407;0,00400121440826532;0,0020985507753391;0,00100103118899607;0,00209937301156788;0,00300144317081574;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;482;13,3532351235752;25,0440838581636;0,0996159447125766;0,0997812606132081;0,0039993611290069;0,00210053468006594;0,0010009701419686;0,00209772575890659;0,00300015478355585;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;483;10,1106529629984;23,8249334786689;0,0988161021974244;0,0996344496264976;0,00399819722729267;0,00210005903481363;0,000999852164680255;0,0020993962503401;0,00299926700249344;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;484;9,77837996574611;19,693872438204;0,10045715151163;0,0992849205238717;0,00399816908241693;0,00210094802534786;0,000999917062024279;0,00210145532558099;0,00299928509224754;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;485;7,36372321518267;15,4061133477917;0,099888456264187;0,0993577362687275;0,00399979052818035;0,00209784841692085;0,00100125384622342;0,00210093791782488;0,00299858827151243;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;486;10,685617549779;18,3899876846779;0,0997503281260073;0,101949435291943;0,00399874067007561;0,00210145020989894;0,00100151199325807;0,00210057662444201;0,00299917733594252;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;487;9,58856642401449;26,8193708360465;0,0995931476675473;0,101060920057831;0,00399969711600304;0,00209817246167005;0,00099917482916908;0,00210219341614449;0,00299913648077227;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;488;8,34724512450174;13,7116483439635;0,0996425207137437;0,100918626043538;0,00400115086304994;0,00209879285450086;0,00100098646075865;0,00210054193451347;0,00300003770217371;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;489;7,90079999740371;26,2851417267106;0,0998541921166786;0,0993333828894955;0,00399856085392863;0,0020989560402794;0,000998899156129113;0,00209823862471237;0,00299976452092372;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;490;13,2130300752306;18,3669876965279;0,100222455019523;0,0993658717229248;0,00400018878876964;0,00209995475847685;0,000999774479109839;0,00209979950826176;0,00300096240553526;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;491;10,2410211361511;16,3015793281196;0,100656374896545;0,100311710284055;0,00400079483339013;0,0021009894939106;0,00100034510343232;0,00210037254247544;0,00299850192465044;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;492;10,4420871524852;21,1966690521976;0,100823809144532;0,0993288954967937;0,00400073574172624;0,00210114631355497;0,00100052866987798;0,00210007410027758;0,00300132082730585;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;493;8,32362909827339;23,018603634299;0,101991121060106;0,10162354369686;0,00399963437792932;0,00210137000371515;0,000999574686319714;0,00210039985745842;0,00299836286733129;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;494;13,1560860639777;16,3861335857258;0,099693146177152;0,101498959826025;0,00399929686465925;0,00210093344358898;0,000999723729331948;0,00210061096142662;0,00299813209123;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;495;8,44876572481626;16,482920433059;0,0999405274720394;0,0994708208462438;0,00399930963353813;0,0021001005395528;0,00100041666213922;0,00210040974978569;0,00300073108386673;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;496;12,1753515869934;12,0080975745144;0,0992376299362946;0,10040834420246;0,00399989366192367;0,00210037626833889;0,00100215432828617;0,00210087659538774;0,00300084664352251;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;497;7,8539419736762;16,757634328818;0,100195802585726;0,101299803036053;0,00399956165867293;0,00210037877545001;0,000998926795246037;0,00209950463608585;0,00299961167813716;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;498;8,76354829041799;19,1232953189015;0,0991793924212361;0,100481085099328;0,0039994820452623;0,00210017080513335;0,0010004624575112;0,00210016801024174;0,00299958466794277;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;499;4,2857547153966;23,1498560626835;0,0993395036078078;0,100387228245678;0,00400122256094047;0,00210097204921162;0,00100028590118186;0,00210022356554182;0,00299977182154698;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;500;11,5287631858069;16,3013270031381;0,100660855227186;0,0982086454007704;0,0040003542522728;0,00209996583387485;0,00100007934473487;0,00210047123573163;0,00299818456722262;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;501;10,1746793187467;22,7117414259428;0,0998728370199927;0,099309504168005;0,00399990943528162;0,00209840076308672;0,000999260083973579;0,00210026200809809;0,00299960925062121;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;502;10,5878146383684;16,8857384344838;0,0974217794626766;0,0994715395600896;0,00399985499262783;0,0021006119788222;0,00100045539906942;0,00210054189517321;0,00300116234853719;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;503;13,0002406226598;20,31336600147;0,0991231380902737;0,100673394113555;0,0039990909660239;0,00209959787571368;0,000999897215068879;0,00210084038705659;0,00299954121682987;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;504;6,68355032231653;28,3927409479383;0,102935386587552;0,100549043736364;0,00400150431908883;0,00210011253251505;0,00100054647270901;0,00210084918659452;0,00299887811293693;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;505;10,0232754657266;20,5766274049317;0,0983091801889671;0,0996185873096993;0,0040001055972433;0,00210021502334635;0,00100081347010438;0,00209861516707503;0,0029996631213127;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;506;7,47097099614136;19,4895602674424;0,101227778590229;0,100419743645123;0,0039989743113286;0,00209856928094212;0,00100095603848506;0,00209835306665885;0,00299753733753257;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;507;8,1952777790195;22,5389197811735;0,099579631606067;0,0983680411100677;0,00400120619715244;0,0021018604904348;0,00100044974015651;0,00210040261022392;0,00300004984901187;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;508;3,20855500379993;16,4059508815556;0,100289230331777;0,100801097019523;0,00399825592965313;0,00210066854247592;0,00100040019483474;0,00210052609946842;0,00299920418420737;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;509;12,7737639275106;22,810287214177;0,101647065628091;0,0991866500355641;0,00400059506974794;0,00210135927091796;0,000998312512048099;0,00210082092630406;0,00300039696808565;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;510;10,0709406275362;18,5926558802173;0,0990649085359592;0,10036441179282;0,00399773208338164;0,00210002306135943;0,00100157335274724;0,00210138530614788;0,00299930180386153;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;511;13,4185176425674;18,9945374160672;0,10036266795978;0,0997859326959913;0,00399884838115814;0,00209966452570674;0,000998162376601794;0,00210107252206784;0,00299884813351279;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;512;10,1889933391553;23,3047409314967;0,0984611383752885;0,100613173271881;0,00399872897867785;0,0021013865757847;0,0010005487002666;0,0020997770385723;0,00299969928598622;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;513;10,992027370805;20,6796577731016;0,100741433736538;0,0981671136306122;0,00399884898274564;0,00209950686682622;0,00100100446411925;0,00209955631162737;0,00299910309894805;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;514;11,1609378544543;21,7781547707716;0,102126660379797;0,0991143378777332;0,00399915296184021;0,00210004514694932;0,00100115697953841;0,0020995730178264;0,00300146843884407;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;515;13,4937486226692;21,9443771071383;0,0998508257483891;0,0993925275606796;0,00400019684581768;0,00209885879786381;0,0010007999882878;0,0020990289683245;0,00299939585893917;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;516;11,5753239437778;18,4520805113169;0,100458170125922;0,102090195814378;0,00400100956357016;0,00210019738964774;0,00100012485917465;0,00210073164990044;0,00300007843806511;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;517;9,12095093864843;21,7795201063121;0,0994240441371777;0,099647084982851;0,00400084792179868;0,00209924805432673;0,00100123480499592;0,002102039369082;0,0029998001619328;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;518;13,5474816302609;17,6962743881836;0,100848102310445;0,0995431984238785;0,00399979135453499;0,00210142424418971;0,000998059152845916;0,00210007925645438;0,00299978015465139;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;519;12,9692186124796;15,9261193449605;0,0997735304981837;0,100492394751231;0,00399879277752616;0,0021017767287341;0,00100020717263393;0,00209973039123302;0,00300193751478328;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
"Iniciativa1";2020;520;10,6892790044369;16,8323832620152;0,0991519410089261;0,101218932343336;0,0040017289599877;0,00209805098229552;0,00100039487673124;0,00210084704306114;0,00300062465337498;0,4;0,3;0,2;0,1;3045;2588250;944,78;155295;0,06;0,02;3;8;20;50000
