"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"Iniciativa2";2020;96;7,14588673661456;9,00554920174181;0,0648496733841513;0,0612149701462622;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;97;9,32582719679981;8,7762562003918;0,0902400512485116;0,067876922490179;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;98;23,4653936772113;8,66264071362093;0,0809599401026936;0,0830833993611883;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;99;-7,41256336606981;8,10909721208736;0,0653193800221216;0,0723449416706654;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;100;15,3348420995152;8,90776321245357;0,0843001489459888;0,0595572259732168;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;101;1,58124231723438;9,33477884158492;0,0844241088529862;0,0870801262983166;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;102;8,16655669676857;8,78940704418346;0,0732943155386176;0,0711613692219988;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;103;-6,81586357530921;9,86036953423172;0,0875951903843359;0,0798979687652279;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;104;12,1717350730281;8,20009628683329;0,06833494405606;0,0576664997552358;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;105;19,3600306525826;8,38743397872895;0,071088236848597;0,0842941859709125;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;106;12,2687611939646;8,08372449083254;0,079437985404978;0,0762890905324126;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;107;-2,27931551833977;8,56718623405322;0,0688673455197665;0,068115960682912;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;108;-6,47228244103086;9,43061252171174;0,0864239616761251;0,0689011081198871;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;109;7,78031796110491;9,02047809632495;0,0855339605990254;0,0890974122772201;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;110;-7,50710158778043;9,27298527816311;0,0604625672606772;0,0620894118470292;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;111;-0,427621950143561;8,72513264790177;0,0744287401594132;0,0775923593476039;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;112;-9,96382530505736;8,32055080123246;0,0700981736637886;0,0698977445588054;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;113;-1,40170405260991;9,24163901526481;0,0913785725969569;0,0724419193791198;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;114;3,92886976125098;9,35050801699981;0,0776604300245547;0,0755838832031436;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;115;21,1665006448834;8,50681059109047;0,0705489552807062;0,0829431429302435;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;116;4,62027281435349;9,46096908347681;0,0820207213260542;0,0632579924431994;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;117;2,96598136538663;8,43771326960996;0,0725119299838985;0,0574822762222348;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;118;8,18957894990708;9,38556657778099;0,0724696027372538;0,0786702058203763;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;119;13,0311256170906;8,65382585860789;0,080047571561274;0,0755749615645605;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;120;8,63523349008054;9,47568638157099;0,0684571062044862;0,0731355253506885;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;121;14,8613332743667;8,47053821431473;0,0734916408227317;0,0846355681570787;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;122;3,64678236294099;8,08501872466877;0,0807058490289342;0,069319926548261;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;123;10,2389411548811;9,10735866334289;0,0719479326065092;0,0715573542311023;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;124;17,4784911396763;8,88608664646745;0,0790140023415715;0,0739493470537533;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;125;12,7724731050905;9,87204511510208;0,0562645541404769;0,0734434485447496;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;126;15,9039887528356;8,44394851336256;0,0551520435422573;0,0583837537273202;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;127;15,0314646978136;9,35298094386235;0,0878563159793246;0,0596100161123404;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;128;5,15549814101249;9,04998017568141;0,056862899540264;0,05335638167127;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;129;4,31812941211939;8,39301246032119;0,0704799199451638;0,0719745615622645;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;130;5,5634591394034;8,17777253314853;0,0719212365800105;0,066455502478564;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;131;1,92719876474219;9,90965276770294;0,0633284570226996;0,0873127350706062;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;132;-29,8881382490486;8,94252405920997;0,0879460151240669;0,0812927396432451;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;133;21,9335973714899;9,98150516394526;0,0717846371904742;0,0717081569190252;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;134;5,64318859610966;9,26210773503408;0,0691661306911024;0,0650412998050946;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;135;-5,95251236357003;9,61966620339081;0,077705059204206;0,0615435065819489;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;136;12,2540041559658;9,96322482265532;0,0588184185430056;0,0842019406913139;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;137;-2,32917968639364;8,4625692749396;0,078522360830402;0,0689918093017966;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;138;-0,959349778789228;8,20208668475971;0,0755357181978847;0,0625003305305799;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;139;9,17566437966601;8,79210743866861;0,0716148368267506;0,0892591751576135;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;140;4,78738565809351;9,06265716999769;0,0627100738843881;0,0758660098081657;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;141;-2,53457055843087;9,03212089370936;0,0590897378925591;0,0779134149141467;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;142;8,70489325570513;8,40874697966501;0,0621021128060908;0,0712427282214353;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;143;-0,679124392031715;9,51709545357153;0,074051265533473;0,0857277805027821;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;144;7,71133195443683;9,81693096924573;0,0814857757438875;0,0802776374626346;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;145;-20,5017576297712;9,49959266372025;0,0750417668032284;0,0761972768288044;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;146;-1,32580551716047;9,80535754002631;0,0657220091414117;0,082435802260538;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;147;-3,06758658788274;8,1798679176718;0,0909500872155677;0,0666702040919096;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;148;26,3608205051287;8,49377876101062;0,0824914264281112;0,0889539003418109;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;149;13,3511984443102;8,95280287368223;0,0720459991275351;0,055087322045002;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;150;18,7616440429507;9,76959183998406;0,0634965573159127;0,0631780142283714;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;151;0,709267988085927;8,64055142085999;0,0737372471050128;0,0806748008448487;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;152;17,8478858487668;9,90182533161715;0,0844945777175722;0,0761341365804324;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;153;13,0507790330512;8,36839253688231;0,0910635402642048;0,0723250042640728;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;154;2,28858613690566;8,31342864315957;0,0865009797399116;0,0832936283353705;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;155;-4,75196946259284;8,07266404991969;0,0652357517959109;0,0655238170842847;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;156;9,11103634201578;9,13408773951232;0,0723030393994933;0,0663538656721781;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;157;5,14085906943149;9,258920755703;0,066069444005302;0,0690300921216498;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;158;14,0103281520192;8,6175144133158;0,087274453482266;0,0776958814663074;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;159;-4,26641460898045;9,38296409603208;0,0634215719765572;0,0829126814110622;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;160;-2,81666441884429;9,36611336749047;0,0546801981649326;0,0732458829714758;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;161;3,45748445313698;9,4238997832872;0,081279359938858;0,0917905869270792;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;162;17,1471105297994;8,03159638959914;0,0929513245449132;0,0720278275284135;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;163;17,832074490926;9,67937033018097;0,0635539478071316;0,0852590065402494;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;164;-2,11963392028776;9,53279601410031;0,0829770885180733;0,0804652117664149;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;165;14,130246131495;9,54441554518417;0,0649472060400502;0,0752919232330964;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;166;19,5042169904015;8,48424498783424;0,0793079828886376;0,0736585973097443;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;167;13,4577019291973;9,91578105650842;0,0736831788094415;0,0722455356059418;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;168;-2,73676665773042;8,09772997628897;0,0633433863121738;0,0718350424441284;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;169;28,8332168744182;9,95416662283242;0,0696934662567446;0,0791037754119148;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;170;2,01606460515276;9,99875023402274;0,0706169988510912;0,0834066802114888;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;171;8,71474048035384;8,89504354819655;0,0649537313297828;0,0768468381208832;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;172;6,06096930476418;8,29434268828481;0,0811669633561621;0,0682144326270589;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;173;10,5786741388299;9,36948615731671;0,0801409546977991;0,0644100729472513;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;174;14,6471593808943;9,95954756438732;0,0879098445237713;0,0850604181397706;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;175;6,39136478265729;8,5322460597381;0,0901198877576712;0,0838225468124268;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;176;23,7891759684471;9,6436052788049;0,0764536116606532;0,0674270167541291;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;177;-1,94630673850934;9,13712124433368;0,0730243013297652;0,0773577519758632;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;178;-6,68772148192166;9,69994712714106;0,0911159571778598;0,0682606160873901;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;179;3,5371925205593;9,31392315775156;0,0824732178202336;0,0621448263484934;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;180;3,05272161211301;9,57860930031165;0,0825994854590715;0,0660768860985731;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;181;14,6819628166682;8,00538758188486;0,0718822568808127;0,0800425266107673;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;182;5,67495656464691;8,46475659962744;0,0830843921421745;0,0615159009251153;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;183;32,618563260093;9,00210858834907;0,0714209650686231;0,0784517714961706;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;184;-6,3637771023627;9,88762253941968;0,0832162788965244;0,0933518755628007;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;185;-1,6250150115164;8,06156618567184;0,0762895819271178;0,0807703616969644;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;186;16,7094984016939;8,39868369000033;0,0836582124305346;0,0672724380275986;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;187;20,6296799592674;8,96192957041785;0,0679984774166767;0,089691847455835;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;188;-2,2832608558552;9,21005354821682;0,06943648184565;0,0848974903072518;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;189;-17,7437362344135;9,79575386131182;0,059118056399623;0,0815776097993101;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;190;-4,72828796982134;8,22870484180748;0,0862394246392817;0,0785119736179789;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;191;5,14227240804801;9,71175689436495;0,0536373329878225;0,0743685100152917;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;192;12,6584555970596;9,87116529047489;0,0640716241408074;0,087036564681211;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;193;14,7114706934725;9,50090285763144;0,0837856440521063;0,0653448847040473;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;194;15,4025537976735;9,27831441303715;0,0588785089295547;0,0670112239551359;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;195;17,8123888446264;8,15652123233303;0,0783667111489103;0,08758256130958;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;196;12,257676012067;9,82781071774662;0,0829754340469626;0,0801961174138413;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;197;26,5913654953239;8,72450153669342;0,0925524216985535;0,0687551902471688;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;198;21,171680211522;8,59665314061567;0,0614059125365754;0,0932002742127811;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;199;18,5924735028201;9,9749290170148;0,0867339970571684;0,0951883304603521;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;200;3,70218374009471;9,48763594450429;0,0739496925823283;0,0837860233219986;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;201;7,10867820549542;8,93271037144586;0,0639569288630578;0,0628752959676935;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;202;7,05907883053558;9,58282013097778;0,06759165869031;0,0711333944438647;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;203;20,6411267804986;9,80409304983914;0,0613546158090852;0,0776719980995735;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;204;5,04967285999097;8,73457723250613;0,0748478845389762;0,069334983201392;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;205;7,97103842144215;8,74383416725323;0,0794320860496674;0,0797085484551308;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;206;10,4193689450462;9,86135007767007;0,0673182565639357;0,0695888389551256;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;207;13,6820494725363;8,2428363841027;0,0707179921283863;0,0855163899908996;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;208;4,28037910932;9,0556681654416;0,0529957752063109;0,0532058070986553;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;209;13,4050316551923;8,59677759790793;0,0733464421522757;0,0630294388081201;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;210;13,1509738220555;8,44533961126581;0,0665045310484824;0,0771532618567975;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;211;17,4659627021133;9,70003549894318;0,0696830648974851;0,0713764396770718;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;212;2,12353331705033;8,39407038409263;0,0566602656175074;0,0805201175879188;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;213;18,6716386886744;9,46033018175513;0,0717244788501565;0,0705288051727893;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;214;15,745253612358;8,41940483311191;0,0744184239711727;0,0612644385800699;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;215;7,83369547609084;9,41143491026014;0,0800081131191863;0,0680900408437892;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;216;2,43321534152237;8,98431401420385;0,0715029787034411;0,0832556382554335;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;217;17,5721398061578;9,35956519749016;0,0686003986631006;0,0560846509227746;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;218;15,1129472363432;8,8036489370279;0,0636175697339902;0,0655068466973677;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;219;5,94497175950242;8,30567176779732;0,0773365121019688;0,0926895301951599;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;220;8,60123788545656;8,57020413223654;0,0657311678360862;0,0815099969996255;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;221;23,1480461453626;9,34273890266195;0,0806553885200139;0,0879510123595669;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;222;12,2624457923733;9,26286199595779;0,051855113848826;0,0587660013708679;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;223;13,0134994481958;8,87253568554297;0,0658332968405599;0,0815723562683685;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;224;18,947125857106;9,49459111643955;0,058092466638961;0,0899992082119888;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;225;3,34567315632708;8,48658629180863;0,0699281326549697;0,072760091006256;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;226;2,33236338707262;8,77837570291013;0,0765142452230687;0,0793927039230328;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;227;7,19305390194279;8,94271717360243;0,0775145932294331;0,0923782870761331;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;228;2,86088022020368;8,9478439479135;0,0824967798863079;0,0652354286883999;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;229;-10,6752337272856;9,08163236267865;0,0785291153586069;0,0812373954226635;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;230;4,91636414223372;9,0251963827759;0,0772961515480615;0,0767316796850274;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;231;14,6764285775523;9,55973898107186;0,0739993118068953;0,0637488786971015;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;232;19,6313330778961;9,27548146061599;0,0848622198199236;0,0806297267963182;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;233;3,53592990390746;8,86491486430168;0,0601157495206725;0,0747643603674578;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;234;18,6737085001146;8,38520972337574;0,092201319929326;0,0739567610726438;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;235;-1,07220514740843;9,70541861886159;0,0906671761581336;0,0765249659025217;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;236;18,1745920331294;9,85796904843301;0,0795659497066476;0,0690025084055938;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;237;15,7600221864715;8,55611964454874;0,0650282980529355;0,0672806498823907;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;238;23,5405627063337;9,71146607492119;0,0798983835980242;0,0672724963734714;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;239;-16,0653272649496;9,75415751617402;0,0757609061099602;0,0882418584979808;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;240;-5,71501275068375;8,01736407307908;0,0572304853266413;0,0843846214865286;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;241;6,24521253828145;9,62729780795053;0,079903201098161;0,0827904891505818;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;242;21,7154743621615;8,623838881962;0,0685955894330715;0,0660068268709004;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;243;14,6253064305944;9,29468239378184;0,078189818992413;0,082569617308002;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;244;0,444305950015695;8,72022447176278;0,092211193050075;0,0672379740335777;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;245;-9,2676327491329;8,5038461019285;0,0602869528525326;0,0791013225526326;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;246;11,4358975283086;9,01073234528303;0,0804823903417217;0,0809997611102113;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;247;21,2348800763448;9,48563053319231;0,0812370183146932;0,0761710694087649;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;248;1,42408952118267;9,364643832203;0,0830895573908929;0,0715970369105041;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;249;-9,15119190581004;8,50058540189639;0,0579736420537331;0,0839791299005395;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;250;8,33654122200402;8,84535893658176;0,0688431312177874;0,0786058999490197;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;251;20,5333740753972;9,9061565217562;0,0606191418140671;0,0561953444865659;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;252;-13,5612927468215;8,05542312841862;0,0805320727304618;0,0784182870593875;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;253;21,7272336890309;9,93596979323775;0,0743383860764563;0,0885514201636778;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;254;18,0309609326668;9,80631493031979;0,0820075147006588;0,0811590669878092;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;255;-0,546620593743505;8,48842226713896;0,059533642137427;0,0639215426070176;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;256;-1,12770591534861;9,46128994505852;0,062992595921452;0,0885059210019512;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;257;24,6250278705507;8,23223323188722;0,0794227744889344;0,0678572742971491;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;258;7,62286584409631;8,57827146630734;0,0757613071081773;0,0766482895074944;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;259;-8,71020857617155;8,05407410580665;0,0674792862317691;0,0782794965392589;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;260;4,67846116296177;8,40584858646616;0,0788570532734078;0,0678132646751026;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;261;9,25482060102136;8,28946448257193;0,0815268416755649;0,076122640305858;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;262;18,219488540329;8,90732589829713;0,0912957051795775;0,0883008297946434;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;263;10,4340462083425;8,62076878128573;0,0682183558178746;0,0749777634348242;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;264;10,2104044732449;8,09921236336231;0,0781042599692305;0,0793701984204622;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;265;7,31567240772367;8,64284471841529;0,0912906230431961;0,0832573920038072;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
"Iniciativa2";2020;266;7,01276467550298;9,4462688039057;0,0788239341753263;0,0797966016475944;3045;2588250;944,78;155295;0,06;0,02;3;8;20;1e+05
